取引No,会計日,会計時間,合計,小計,内消費税,現金,Pontaポイント(Airウォレット),クレジットカード(Airペイ),電子マネー(Airペイ),ポイント(POICHI for Airレジ),クレジットカード(Square),モバイル決済(モバイル決済 for Airレジ),金券合計,売掛合計,おつり,現金以外おつり不支払額,割引/割増,人数,商品点数,滞在時間,伝票名,レジID,レジ担当者名,カテゴリ名,メニュー名,種別１,種別２,価格,注文数量,割引/割増数量,割引/割増単価,単位,割引/割増合計額,ID,リソース名
RB0120170403233215000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり350","","",350,2,0,0,-,0,225016CBE4784EBFAE8185DE48D776DF,
RB0120170403233215000,,,,,,,,,,,,,,,,,,,,,,,,"汁物","岩のり汁","","",280,1,0,0,-,0,225016CBE4784EBFAE8185DE48D776DF,
RB0120170403233215000,,,,,,,,,,,,,,,,,,,,,,,,"ビール","エクストラゴールド","","",500,1,0,0,-,0,225016CBE4784EBFAE8185DE48D776DF,
RB0120170403233215000,,,,,,,,,,,,,,,,,,,,,,,,"ワイン","ハウスワイン赤","","",380,1,0,0,-,0,225016CBE4784EBFAE8185DE48D776DF,
RB0120170403233215000,,,,,,,,,,,,,,,,,,,,,,,,"ウイスキー","フリージングハイボール","","",380,1,0,0,-,0,225016CBE4784EBFAE8185DE48D776DF,
RB0120170403233215000,,,,,,,,,,,,,,,,,,,,,,,,"焼き物","サーモンハラス焼","","",650,1,0,0,-,0,225016CBE4784EBFAE8185DE48D776DF,
RB0120170403233215000,,,,,,,,,,,,,,,,,,,,,,,,"サワー・カクテル","生レモンサワー","","",480,1,0,0,-,0,225016CBE4784EBFAE8185DE48D776DF,
RB0120170403233215000,,,,,,,,,,,,,,,,,,,,,,,,"ビール","お通し","","",380,1,0,0,-,0,225016CBE4784EBFAE8185DE48D776DF,
RB0120170403233215000,,,,,,,,,,,,,,,,,,,,,,,,"お造り","本日のお造り","","",1200,1,0,0,-,0,225016CBE4784EBFAE8185DE48D776DF,
RB0120170403233215000,,,,,,,,,,,,,,,,,,,,,,,,"お造り","本日のお造り","","",780,2,0,0,-,0,225016CBE4784EBFAE8185DE48D776DF,
RB0120170403233215000,,,,,,,,,,,,,,,,,,,,,,,,"お造り","本日のお造り","","",650,1,0,0,-,0,225016CBE4784EBFAE8185DE48D776DF,
RB0120170404002456000,2017/04/04,02:45:49,12990,12160,962,13000,0,0,0,0,0,0,0,0,10,0,-5,2,25,02:20:52,"テーブル2",0002,"周","お造り","カンパチ刺","","",780,1,0,0,-,0,A14B38F2675343A2895E9BEB0A494F95,"未設定"
RB0120170404002456000,,,,,,,,,,,,,,,,,,,,,,,,"焼き物","穴子白焼","","",1200,1,0,0,-,0,A14B38F2675343A2895E9BEB0A494F95,
RB0120170404002456000,,,,,,,,,,,,,,,,,,,,,,,,"焼き物","銀だら照り焼","","",900,1,0,0,-,0,A14B38F2675343A2895E9BEB0A494F95,
RB0120170404002456000,,,,,,,,,,,,,,,,,,,,,,,,"お造り","焼明太子","","",780,1,0,0,-,0,A14B38F2675343A2895E9BEB0A494F95,
RB0120170404002456000,,,,,,,,,,,,,,,,,,,,,,,,"ビール","生ビール","","",500,8,0,0,-,0,A14B38F2675343A2895E9BEB0A494F95,
RB0120170404002456000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり130","","",130,1,0,0,-,0,A14B38F2675343A2895E9BEB0A494F95,
RB0120170404002456000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり180","","",180,2,0,0,-,0,A14B38F2675343A2895E9BEB0A494F95,
RB0120170404002456000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり80","","",80,1,0,0,-,0,A14B38F2675343A2895E9BEB0A494F95,
RB0120170404002456000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","細巻250","","",250,2,0,0,-,0,A14B38F2675343A2895E9BEB0A494F95,
RB0120170404002456000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","細巻650","","",650,1,0,0,-,0,A14B38F2675343A2895E9BEB0A494F95,
RB0120170404002456000,,,,,,,,,,,,,,,,,,,,,,,,"ウイスキー","フリージングハイボール","","",380,3,0,0,-,0,A14B38F2675343A2895E9BEB0A494F95,
RB0120170404002456000,,,,,,,,,,,,,,,,,,,,,,,,"ビール","お通し","","",380,2,0,0,-,0,A14B38F2675343A2895E9BEB0A494F95,
RB0120170404002456000,,,,,,,,,,,,,,,,,,,,,,,,"お造り","本日のお造り","","",880,1,0,0,-,0,A14B38F2675343A2895E9BEB0A494F95,
RB0120170404013050000,2017/04/04,03:02:48,14050,13440,1040,14050,0,0,0,0,0,0,0,0,0,0,-2,2,35,01:31:57,"カウンター7，カウンター8",0002,"周","お造り","おまかせ刺身盛","","",2900,1,0,0,-,0,B5E010F8B2DD43CF9E1E9866F18DA63D,"未設定"
RB0120170404013050000,,,,,,,,,,,,,,,,,,,,,,,,"揚げ物・煮物","茶碗蒸し","","",500,1,0,0,-,0,B5E010F8B2DD43CF9E1E9866F18DA63D,
RB0120170404013050000,,,,,,,,,,,,,,,,,,,,,,,,"ビール","アサヒ中瓶","","",500,1,0,0,-,0,B5E010F8B2DD43CF9E1E9866F18DA63D,
RB0120170404013050000,,,,,,,,,,,,,,,,,,,,,,,,"焼酎グラス","吉四六          ","","",600,4,0,0,-,0,B5E010F8B2DD43CF9E1E9866F18DA63D,
RB0120170404013050000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり130","","",130,6,0,0,-,0,B5E010F8B2DD43CF9E1E9866F18DA63D,
RB0120170404013050000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり180","","",180,4,0,0,-,0,B5E010F8B2DD43CF9E1E9866F18DA63D,
RB0120170404013050000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり220","","",220,4,0,0,-,0,B5E010F8B2DD43CF9E1E9866F18DA63D,
RB0120170404013050000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり260","","",260,5,0,0,-,0,B5E010F8B2DD43CF9E1E9866F18DA63D,
RB0120170404013050000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり350","","",350,6,0,0,-,0,B5E010F8B2DD43CF9E1E9866F18DA63D,
RB0120170404013050000,,,,,,,,,,,,,,,,,,,,,,,,"ビール","お通し","","",380,2,0,0,-,0,B5E010F8B2DD43CF9E1E9866F18DA63D,
RB0120170404013050000,,,,,,,,,,,,,,,,,,,,,,,,"お造り","本日のお造り","","",600,1,0,0,-,0,B5E010F8B2DD43CF9E1E9866F18DA63D,
RB0320170404175214000,2017/04/04,18:29:11,3750,3480,277,4000,0,0,0,0,0,0,0,0,250,0,-8,2,3,00:36:56,"テーブル4",0002,"周","焼き物","かきバター焼","","",780,1,0,0,-,0,C344A7B6D2A04885817D2381E5AE8B71,"未設定"
RB0320170404175214000,,,,,,,,,,,,,,,,,,,,,,,,"にぎり","上にぎり","","",1350,2,0,0,-,0,C344A7B6D2A04885817D2381E5AE8B71,
RB0320170404170127000,2017/04/04,18:43:55,11430,10660,846,12000,0,0,0,0,0,0,0,0,570,0,-6,2,14,01:42:27,"カウンター1，カウンター2",0002,"周","ビール","アサヒ中瓶","","",500,2,0,0,-,0,ECB27C910B9246D28CDEDEDE592B1C6C,"未設定"
RB0320170404170127000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり130","","",130,2,0,0,-,0,ECB27C910B9246D28CDEDEDE592B1C6C,
RB0320170404170127000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","細巻250","","",250,1,0,0,-,0,ECB27C910B9246D28CDEDEDE592B1C6C,
RB0320170404170127000,,,,,,,,,,,,,,,,,,,,,,,,"日本酒","おすすめ日本酒","","",1200,1,0,0,-,0,ECB27C910B9246D28CDEDEDE592B1C6C,
RB0320170404170127000,,,,,,,,,,,,,,,,,,,,,,,,"日本酒","おすすめ日本酒","","",880,1,0,0,-,0,ECB27C910B9246D28CDEDEDE592B1C6C,
RB0320170404170127000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","細巻450","","",450,1,0,0,-,0,ECB27C910B9246D28CDEDEDE592B1C6C,
RB0320170404170127000,,,,,,,,,,,,,,,,,,,,,,,,"ビール","お通し","","",380,2,0,0,-,0,ECB27C910B9246D28CDEDEDE592B1C6C,
RB0320170404170127000,,,,,,,,,,,,,,,,,,,,,,,,"お造り","本日のお造り","","",3700,1,0,0,-,0,ECB27C910B9246D28CDEDEDE592B1C6C,
RB0320170404170127000,,,,,,,,,,,,,,,,,,,,,,,,"お造り","本日のお造り","","",780,2,0,0,-,0,ECB27C910B9246D28CDEDEDE592B1C6C,
RB0320170404170127000,,,,,,,,,,,,,,,,,,,,,,,,"お造り","本日のお造り","","",600,1,0,0,-,0,ECB27C910B9246D28CDEDEDE592B1C6C,
RB0320170404180138000,2017/04/04,19:00:30,7750,7280,574,10000,0,0,0,0,0,0,0,0,2250,0,-8,2,16,00:58:52,"カウンター4，カウンター5",0002,"周","焼き物","ホタテ磯焼","","",780,2,0,0,-,0,3153A56CED02475FBA8811DAB9554AAA,"未設定"
RB0320170404180138000,,,,,,,,,,,,,,,,,,,,,,,,"にぎり","上にぎり","","",1350,1,0,0,-,0,3153A56CED02475FBA8811DAB9554AAA,
RB0320170404180138000,,,,,,,,,,,,,,,,,,,,,,,,"にぎり","あぶりにぎりセット","","",1050,1,0,0,-,0,3153A56CED02475FBA8811DAB9554AAA,
RB0320170404180138000,,,,,,,,,,,,,,,,,,,,,,,,"ビール","生ビール","","",500,1,0,0,-,0,3153A56CED02475FBA8811DAB9554AAA,
RB0320170404180138000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり130","","",130,2,0,0,-,0,3153A56CED02475FBA8811DAB9554AAA,
RB0320170404180138000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり80","","",80,2,0,0,-,0,3153A56CED02475FBA8811DAB9554AAA,
RB0320170404180138000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり350","","",350,1,0,0,-,0,3153A56CED02475FBA8811DAB9554AAA,
RB0320170404180138000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","手巻130","","",130,1,0,0,-,0,3153A56CED02475FBA8811DAB9554AAA,
RB0320170404180138000,,,,,,,,,,,,,,,,,,,,,,,,"にぎり","イカ三種にぎり","","",400,1,0,0,-,0,3153A56CED02475FBA8811DAB9554AAA,
RB0320170404180138000,,,,,,,,,,,,,,,,,,,,,,,,"サワー・カクテル","青リンゴサワー","","",380,1,0,0,-,0,3153A56CED02475FBA8811DAB9554AAA,
RB0320170404180138000,,,,,,,,,,,,,,,,,,,,,,,,"サワー・カクテル","あんず酒","","",380,1,0,0,-,0,3153A56CED02475FBA8811DAB9554AAA,
RB0320170404180138000,,,,,,,,,,,,,,,,,,,,,,,,"ビール","お通し","","",380,2,0,0,-,0,3153A56CED02475FBA8811DAB9554AAA,
000220170404191849887,2017/04/04,19:19:06,900,900,66,0,0,0,0,0,0,0,0,900,0,0,0,1,1,00:00:00,"伝票00020063",0002,"中山 洋子","出前","コスモ","","",900,1,0,0,-,0,5C6421D071E044FCBE77DD29A792C94E,"未設定"
RB0320170404183256000,2017/04/04,20:19:01,25000,25000,1851,0,0,0,0,0,0,0,0,25000,0,0,0,5,5,01:46:04,"小部屋",0002,"中山 洋子","コース","寿(ことぶき)_飲み放題付","","",5000,5,0,0,-,0,7592222A8D584805BD7261D9E96BC8BA,"未設定"
RB0120170404201936000,2017/04/04,20:22:42,5350,5220,396,5350,0,0,0,0,0,0,0,0,0,0,-2,1,13,00:03:06,"カウンター15",0002,"中山 洋子","焼酎グラス","里の曙          ","","",500,1,0,0,-,0,6297EE26179C453EA00298B67E92B018,"未設定"
RB0120170404201936000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり260","","",260,3,0,0,-,0,6297EE26179C453EA00298B67E92B018,
RB0120170404201936000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり350","","",350,3,0,0,-,0,6297EE26179C453EA00298B67E92B018,
RB0120170404201936000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","手巻330","","",330,1,0,0,-,0,6297EE26179C453EA00298B67E92B018,
RB0120170404201936000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","細巻650","","",650,2,0,0,-,0,6297EE26179C453EA00298B67E92B018,
RB0120170404201936000,,,,,,,,,,,,,,,,,,,,,,,,"お土産","折100","","",100,1,0,0,-,0,6297EE26179C453EA00298B67E92B018,
RB0120170404201936000,,,,,,,,,,,,,,,,,,,,,,,,"ビール","お通し","","",380,1,0,0,-,0,6297EE26179C453EA00298B67E92B018,
RB0120170404201936000,,,,,,,,,,,,,,,,,,,,,,,,"お造り","本日のお造り","","",780,1,0,0,-,0,6297EE26179C453EA00298B67E92B018,
RB0320170404190933000,2017/04/04,20:26:07,9370,8740,694,0,0,0,0,0,0,0,0,9370,0,0,-4,2,14,01:16:34,"テーブル6",0002,"中山 洋子","お造り","酢の物盛り合せ","","",650,1,0,0,-,0,8A791D73B59A406490F61314FAADBEDB,"未設定"
RB0320170404190933000,,,,,,,,,,,,,,,,,,,,,,,,"ソフトドリンク","ウーロン茶","","",250,2,0,0,-,0,8A791D73B59A406490F61314FAADBEDB,
RB0320170404190933000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり180","","",180,2,0,0,-,0,8A791D73B59A406490F61314FAADBEDB,
RB0320170404190933000,,,,,,,,,,,,,,,,,,,,,,,,"日本酒","おすすめ日本酒","","",880,2,0,0,-,0,8A791D73B59A406490F61314FAADBEDB,
RB0320170404190933000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","細巻450","","",450,1,0,0,-,0,8A791D73B59A406490F61314FAADBEDB,
RB0320170404190933000,,,,,,,,,,,,,,,,,,,,,,,,"ウイスキー","フリージングハイボール","","",380,2,0,0,-,0,8A791D73B59A406490F61314FAADBEDB,
RB0320170404190933000,,,,,,,,,,,,,,,,,,,,,,,,"ビール","お通し","","",380,1,0,0,-,0,8A791D73B59A406490F61314FAADBEDB,
RB0320170404190933000,,,,,,,,,,,,,,,,,,,,,,,,"にぎり","おまかせ8貫","","",2500,1,0,0,-,0,8A791D73B59A406490F61314FAADBEDB,
RB0320170404190933000,,,,,,,,,,,,,,,,,,,,,,,,"お造り","本日のお造り","","",780,1,0,0,-,0,8A791D73B59A406490F61314FAADBEDB,
RB0320170404190933000,,,,,,,,,,,,,,,,,,,,,,,,"お造り","本日のお造り","","",600,1,0,0,-,0,8A791D73B59A406490F61314FAADBEDB,
RB0120170404192819000,2017/04/04,20:45:03,8390,7770,621,10000,0,0,0,0,0,0,0,0,1610,0,-1,2,16,01:16:43,"カウンター1，カウンター2",0002,"中山 洋子","焼き物","銀だら照り焼","","",900,1,0,0,-,0,695607DC4D47415FACDC3D2DE43E3B2E,"未設定"
RB0120170404192819000,,,,,,,,,,,,,,,,,,,,,,,,"ビール","グラス生","","",350,1,0,0,-,0,695607DC4D47415FACDC3D2DE43E3B2E,
RB0120170404192819000,,,,,,,,,,,,,,,,,,,,,,,,"ビール","生ビール","","",500,2,0,0,-,0,695607DC4D47415FACDC3D2DE43E3B2E,
RB0120170404192819000,,,,,,,,,,,,,,,,,,,,,,,,"焼酎グラス","ジンロ","","",400,5,0,0,-,0,695607DC4D47415FACDC3D2DE43E3B2E,
RB0120170404192819000,,,,,,,,,,,,,,,,,,,,,,,,"ビール","お通し","","",380,2,0,0,-,0,695607DC4D47415FACDC3D2DE43E3B2E,
RB0120170404192819000,,,,,,,,,,,,,,,,,,,,,,,,"お造り","本日のお造り","","",800,1,0,0,-,0,695607DC4D47415FACDC3D2DE43E3B2E,
RB0120170404192819000,,,,,,,,,,,,,,,,,,,,,,,,"お造り","本日のお造り","","",780,2,0,0,-,0,695607DC4D47415FACDC3D2DE43E3B2E,
RB0120170404192819000,,,,,,,,,,,,,,,,,,,,,,,,"お造り","本日のお造り","","",200,2,0,0,-,0,695607DC4D47415FACDC3D2DE43E3B2E,
RB0320170404195516000,2017/04/04,20:46:54,13190,12220,977,0,0,0,0,0,0,0,0,13190,0,0,-7,3,16,00:51:37,"カウンター6，カウンター7，カウンター8",0002,"中山 洋子","焼き物","焼はまぐり","","",650,1,0,0,-,0,3A1793CCF06B493B80C6C21F76E1E2F1,"未設定"
RB0320170404195516000,,,,,,,,,,,,,,,,,,,,,,,,"焼き物","げそ七味焼","","",650,1,0,0,-,0,3A1793CCF06B493B80C6C21F76E1E2F1,
RB0320170404195516000,,,,,,,,,,,,,,,,,,,,,,,,"にぎり","おまかせにぎり","","",2600,1,0,0,-,0,3A1793CCF06B493B80C6C21F76E1E2F1,
RB0320170404195516000,,,,,,,,,,,,,,,,,,,,,,,,"日本酒","麒麟山 吟醸辛口","","",880,4,0,0,-,0,3A1793CCF06B493B80C6C21F76E1E2F1,
RB0320170404195516000,,,,,,,,,,,,,,,,,,,,,,,,"ビール","エクストラゴールド","","",500,1,0,0,-,0,3A1793CCF06B493B80C6C21F76E1E2F1,
RB0320170404195516000,,,,,,,,,,,,,,,,,,,,,,,,"サワー・カクテル","ウーロンハイ","","",380,2,0,0,-,0,3A1793CCF06B493B80C6C21F76E1E2F1,
RB0320170404195516000,,,,,,,,,,,,,,,,,,,,,,,,"ビール","お通し","","",380,2,0,0,-,0,3A1793CCF06B493B80C6C21F76E1E2F1,
RB0320170404195516000,,,,,,,,,,,,,,,,,,,,,,,,"お造り","本日のお造り","","",1000,1,0,0,-,0,3A1793CCF06B493B80C6C21F76E1E2F1,
RB0320170404195516000,,,,,,,,,,,,,,,,,,,,,,,,"お造り","本日のお造り","","",900,1,0,0,-,0,3A1793CCF06B493B80C6C21F76E1E2F1,
RB0320170404195516000,,,,,,,,,,,,,,,,,,,,,,,,"お造り","本日のお造り","","",780,1,0,0,-,0,3A1793CCF06B493B80C6C21F76E1E2F1,
RB0320170404195516000,,,,,,,,,,,,,,,,,,,,,,,,"お造り","本日のお造り","","",100,1,0,0,-,0,3A1793CCF06B493B80C6C21F76E1E2F1,
RB0120170404185439000,2017/04/04,20:48:56,24950,23900,1848,30000,0,0,0,0,0,0,0,0,5050,0,-2,5,60,01:54:16,"テーブル3，テーブル4",0002,"中山 洋子","にぎり","特上にぎり","","",1850,3,0,0,-,0,130F6F0B480241489E32818DD3845942,"未設定"
RB0120170404185439000,,,,,,,,,,,,,,,,,,,,,,,,"汁物","はまぐり吸物    ","","",650,1,0,0,-,0,130F6F0B480241489E32818DD3845942,
RB0120170404185439000,,,,,,,,,,,,,,,,,,,,,,,,"にぎり","和牛あぶりにぎりセット","","",1150,1,0,0,-,0,130F6F0B480241489E32818DD3845942,
RB0120170404185439000,,,,,,,,,,,,,,,,,,,,,,,,"お造り","酢の物盛り合せ","","",650,1,0,0,-,0,130F6F0B480241489E32818DD3845942,
RB0120170404185439000,,,,,,,,,,,,,,,,,,,,,,,,"ソフトドリンク","コーラ","","",250,3,0,0,-,0,130F6F0B480241489E32818DD3845942,
RB0120170404185439000,,,,,,,,,,,,,,,,,,,,,,,,"ビール","生ビール","","",500,2,0,0,-,0,130F6F0B480241489E32818DD3845942,
RB0120170404185439000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり130","","",130,10,0,0,-,0,130F6F0B480241489E32818DD3845942,
RB0120170404185439000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり220","","",220,8,0,0,-,0,130F6F0B480241489E32818DD3845942,
RB0120170404185439000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり260","","",260,8,0,0,-,0,130F6F0B480241489E32818DD3845942,
RB0120170404185439000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり350","","",350,14,0,0,-,0,130F6F0B480241489E32818DD3845942,
RB0120170404185439000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","手巻130","","",130,1,0,0,-,0,130F6F0B480241489E32818DD3845942,
RB0120170404185439000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","手巻330","","",330,1,0,0,-,0,130F6F0B480241489E32818DD3845942,
RB0120170404185439000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","細巻250","","",250,1,0,0,-,0,130F6F0B480241489E32818DD3845942,
RB0120170404185439000,,,,,,,,,,,,,,,,,,,,,,,,"焼酎ボトル","ジンロ","","",1500,1,0,0,-,0,130F6F0B480241489E32818DD3845942,
RB0120170404185439000,,,,,,,,,,,,,,,,,,,,,,,,"割り物","割り物&BS","","",380,3,0,0,-,0,130F6F0B480241489E32818DD3845942,
RB0120170404185439000,,,,,,,,,,,,,,,,,,,,,,,,"ビール","お通し","","",380,2,0,0,-,0,130F6F0B480241489E32818DD3845942,
RB0120170404195401000,2017/04/04,21:23:11,6550,6150,485,10000,0,0,0,0,0,0,0,0,3450,0,-1,2,15,01:29:10,"カウンター3，カウンター4",0002,"中山 洋子","お好みにぎり","にぎり130","","",130,4,0,0,-,0,4B7B3A29BDDA4252960A783C8FD471E5,"未設定"
RB0120170404195401000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり180","","",180,2,0,0,-,0,4B7B3A29BDDA4252960A783C8FD471E5,
RB0120170404195401000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","細巻250","","",250,1,0,0,-,0,4B7B3A29BDDA4252960A783C8FD471E5,
RB0120170404195401000,,,,,,,,,,,,,,,,,,,,,,,,"ビール","エクストラゴールド","","",500,1,0,0,-,0,4B7B3A29BDDA4252960A783C8FD471E5,
RB0120170404195401000,,,,,,,,,,,,,,,,,,,,,,,,"焼酎ボトル","ジンロ","","",1500,1,0,0,-,0,4B7B3A29BDDA4252960A783C8FD471E5,
RB0120170404195401000,,,,,,,,,,,,,,,,,,,,,,,,"割り物","割り物&BS","","",380,2,0,0,-,0,4B7B3A29BDDA4252960A783C8FD471E5,
RB0120170404195401000,,,,,,,,,,,,,,,,,,,,,,,,"ビール","お通し","","",380,2,0,0,-,0,4B7B3A29BDDA4252960A783C8FD471E5,
RB0120170404195401000,,,,,,,,,,,,,,,,,,,,,,,,"お造り","本日のお造り","","",900,1,0,0,-,0,4B7B3A29BDDA4252960A783C8FD471E5,
RB0120170404195401000,,,,,,,,,,,,,,,,,,,,,,,,"お造り","本日のお造り","","",600,1,0,0,-,0,4B7B3A29BDDA4252960A783C8FD471E5,
000220170404213313673,2017/04/04,21:39:19,4520,4520,334,10020,0,0,0,0,0,0,0,0,5500,0,0,1,23,00:00:00,"伝票00020065",0002,"中山 洋子","お好みにぎり","にぎり130","","",130,4,0,0,-,0,51E471DAA87D495CB31473C82B4D1334,"未設定"
000220170404213313673,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり180","","",180,10,0,0,-,0,51E471DAA87D495CB31473C82B4D1334,
000220170404213313673,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり220","","",220,2,0,0,-,0,51E471DAA87D495CB31473C82B4D1334,
000220170404213313673,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり80","","",80,2,0,0,-,0,51E471DAA87D495CB31473C82B4D1334,
000220170404213313673,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり350","","",350,4,0,0,-,0,51E471DAA87D495CB31473C82B4D1334,
000220170404213313673,,,,,,,,,,,,,,,,,,,,,,,,"お土産","折200","","",200,1,0,0,-,0,51E471DAA87D495CB31473C82B4D1334,
RB0120170404183249000,2017/04/04,22:35:24,19240,17820,1425,0,0,0,0,0,0,0,0,19240,0,0,-5,3,28,04:02:35,"テーブル2",0002,"中山 洋子","お造り","おまかせ刺身盛","","",4500,1,0,0,-,0,58FC4E29D7BF46FF90C72F219162878A,"未設定"
RB0120170404183249000,,,,,,,,,,,,,,,,,,,,,,,,"焼き物","げそ七味焼","","",650,1,0,0,-,0,58FC4E29D7BF46FF90C72F219162878A,
RB0120170404183249000,,,,,,,,,,,,,,,,,,,,,,,,"焼き物","かきバター焼","","",780,1,0,0,-,0,58FC4E29D7BF46FF90C72F219162878A,
RB0120170404183249000,,,,,,,,,,,,,,,,,,,,,,,,"サラダ","シーフードサラダ","","",880,1,0,0,-,0,58FC4E29D7BF46FF90C72F219162878A,
RB0120170404183249000,,,,,,,,,,,,,,,,,,,,,,,,"ビール","グラス生","","",350,1,0,0,-,0,58FC4E29D7BF46FF90C72F219162878A,
RB0120170404183249000,,,,,,,,,,,,,,,,,,,,,,,,"ビール","生ビール","","",500,11,0,0,-,0,58FC4E29D7BF46FF90C72F219162878A,
RB0120170404183249000,,,,,,,,,,,,,,,,,,,,,,,,"日本酒","おすすめ日本酒","","",680,2,0,0,-,0,58FC4E29D7BF46FF90C72F219162878A,
RB0120170404183249000,,,,,,,,,,,,,,,,,,,,,,,,"サワー・カクテル","ウーロンハイ","","",380,7,0,0,-,0,58FC4E29D7BF46FF90C72F219162878A,
RB0120170404183249000,,,,,,,,,,,,,,,,,,,,,,,,"ビール","お通し","","",380,3,0,0,-,0,58FC4E29D7BF46FF90C72F219162878A,
RB0120170404215500000,2017/04/04,22:58:44,15440,14300,1143,16000,0,0,0,0,0,0,0,0,560,0,-4,4,19,01:03:44,"テーブル4",0002,"中山 洋子","お造り","おまかせ刺身盛","","",2900,1,0,0,-,0,9EA15D75095545259CB46BDD7309A253,"未設定"
RB0120170404215500000,,,,,,,,,,,,,,,,,,,,,,,,"にぎり","特上にぎり","","",1850,2,0,0,-,0,9EA15D75095545259CB46BDD7309A253,
RB0120170404215500000,,,,,,,,,,,,,,,,,,,,,,,,"ビール","生ビール","","",500,5,0,0,-,0,9EA15D75095545259CB46BDD7309A253,
RB0120170404215500000,,,,,,,,,,,,,,,,,,,,,,,,"サワー・カクテル","ウーロンハイ","","",380,4,0,0,-,0,9EA15D75095545259CB46BDD7309A253,
RB0120170404215500000,,,,,,,,,,,,,,,,,,,,,,,,"ビール","お通し","","",380,4,0,0,-,0,9EA15D75095545259CB46BDD7309A253,
RB0120170404215500000,,,,,,,,,,,,,,,,,,,,,,,,"お造り","本日のお造り","","",780,2,0,0,-,0,9EA15D75095545259CB46BDD7309A253,
RB0120170404215500000,,,,,,,,,,,,,,,,,,,,,,,,"お造り","本日のお造り","","",600,1,0,0,-,0,9EA15D75095545259CB46BDD7309A253,
RB0320170404191101000,2017/04/04,23:01:05,26130,24450,1935,30000,0,0,0,0,0,0,0,0,3870,0,-5,3,35,03:50:04,"テーブル5",0002,"中山 洋子","お造り","貝盛","","",2900,1,0,0,-,0,A02EF327E8E24A0CB7FFD8F1B484612F,"未設定"
RB0320170404191101000,,,,,,,,,,,,,,,,,,,,,,,,"焼き物","銀だら照り焼","","",900,2,0,0,-,0,A02EF327E8E24A0CB7FFD8F1B484612F,
RB0320170404191101000,,,,,,,,,,,,,,,,,,,,,,,,"焼き物","焼はまぐり","","",650,1,0,0,-,0,A02EF327E8E24A0CB7FFD8F1B484612F,
RB0320170404191101000,,,,,,,,,,,,,,,,,,,,,,,,"お造り","焼明太子","","",780,1,0,0,-,0,A02EF327E8E24A0CB7FFD8F1B484612F,
RB0320170404191101000,,,,,,,,,,,,,,,,,,,,,,,,"揚げ物・煮物","げそ磯辺揚","","",650,1,0,0,-,0,A02EF327E8E24A0CB7FFD8F1B484612F,
RB0320170404191101000,,,,,,,,,,,,,,,,,,,,,,,,"お造り","お新香盛り","","",650,1,0,0,-,0,A02EF327E8E24A0CB7FFD8F1B484612F,
